id,title,aggregation_type,subtype,cited_by_cnt,publication_name,publisher,volume,coverDate,surname,given_name,affiliation
SCOPUS_ID:85187780649,"Significant spatiotemporal pattern of nitrous oxide emission and its influencing factors from a shallow eutropic lake in Inner Mongolia, China",Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Li,Guohua,"[{'affilname': 'Third Institute of Oceanography, Ministry of Natural Resources', 'affiliation-city': 'Xiamen', 'affiliation-country': 'China'}, {'affilname': 'Neimenggu Agricultural University', 'affiliation-city': 'Hohhot', 'affiliation-country': 'China'}, {'affilname': 'Helsingin Yliopisto', 'affiliation-city': 'Helsinki', 'affiliation-country': 'Finland'}, {'affilname': 'Masinotek Oy', 'affiliation-city': 'Vantaa', 'affiliation-country': 'Finland'}, {'affilname': 'State Gauge and Research Station of Wetland Ecosystem', 'affiliation-city': 'Bayan Nur', 'affiliation-country': 'China'}, {'affilname': 'Inner Mongolia Water Resource Protection and Utilization Key Laboratory', 'affiliation-city': 'Hohhot', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187655990,"Effects of microgels fabricated by microfluidic on the stability, antioxidant, and immunoenhancing activities of aquatic protein",Journal,Article,1,Journal of Future Foods,Beijing Academy of Food Sciences,5,2025-03-01,Wang,Mengjun,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187651589,Phytochemical and nutritional properties of sumac (Rhus coriaria): a potential ingredient for developing functional foods,Journal,Review,0,Journal of Future Foods,Beijing Academy of Food Sciences,5,2025-03-01,Zannou,Oscar,"[{'affilname': 'University of Abomey-Calavi', 'affiliation-city': 'Cotonou', 'affiliation-country': 'Benin'}, {'affilname': 'Çukurova Üniversitesi', 'affiliation-city': 'Adana', 'affiliation-country': 'Turkey'}, {'affilname': 'University of Exeter Medical School', 'affiliation-city': 'Exeter', 'affiliation-country': 'United Kingdom'}, {'affilname': 'The University of Queensland', 'affiliation-city': 'Brisbane', 'affiliation-country': 'Australia'}, {'affilname': 'North Carolina Agricultural and Technical State University', 'affiliation-city': 'Greensboro', 'affiliation-country': 'United States'}, {'affilname': 'Ondokuz Mayis Üniversitesi', 'affiliation-city': 'Samsun', 'affiliation-country': 'Turkey'}, {'affilname': 'National University of Agriculture', 'affiliation-city': 'Porto-Novo', 'affiliation-country': 'Benin'}]"
SCOPUS_ID:85187552385,"Chemical characteristics and sources apportionment of volatile organic compounds in the primary urban area of Shijiazhuang, North China Plain",Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Zhang,Xiao,"[{'affilname': 'Shijiazhuang University', 'affiliation-city': 'Shijiazhuang', 'affiliation-country': 'China'}, {'affilname': 'Nanjing University of Information Science &amp; Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'affilname': 'East China Normal University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': ""University of G. d'Annunzio Chieti and Pescara"", 'affiliation-city': 'Chieti', 'affiliation-country': 'Italy'}, {'affilname': 'Center for Advanced Studies and Technology (CAST)', 'affiliation-city': 'Chieti', 'affiliation-country': 'Italy'}, {'affilname': 'Hebei Province Ecology Environmental Monitoring Center', 'affiliation-city': 'Shijiazhuang', 'affiliation-country': 'China'}, {'affilname': 'Key Laboratory of Meteorology and Ecological Environment of Hebei Province', 'affiliation-city': 'Shijiazhuang', 'affiliation-country': 'China'}, {'affilname': 'Hebei Provincial Academy of Ecological Environmental Science', 'affiliation-city': 'Shijiazhuang', 'affiliation-country': 'China'}, {'affilname': 'Hebei Provincial Institute of Meteorological Sciences', 'affiliation-city': 'Shijiazhuang', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187538593,Polymer-based encapsulation in food products: a comprehensive review of applications and advancements,Journal,Review,0,Journal of Future Foods,Beijing Academy of Food Sciences,5,2025-03-01,Barbosa-Nuñez,Jorge Alejandro,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187511154,Functional compounds rapid screening strategy for health food function-formula-component integrated quality control by syndrome correlation-network analysis,Journal,Article,0,Journal of Future Foods,Beijing Academy of Food Sciences,5,2025-03-01,Song,Ruolan,"[{'affilname': 'Beijing University of Chinese Medicine', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Shandong Technology Innovation Center of Gelatin-based Traditional Chinese Medicine', 'affiliation-city': 'Liaocheng', 'affiliation-country': 'China'}, {'affilname': 'Ltd.', 'affiliation-city': 'Liaocheng', 'affiliation-country': 'China'}, {'affilname': 'Ltd.', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187218801,A comparative study on the formation of nitrogen-containing organic compounds in cloud droplets and aerosol particles,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Zhang,Guohua,"[{'affilname': 'Guangzhou Institute of Geochemistry', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}, {'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Jinan University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}, {'affilname': 'Guangdong University of Technology', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}, {'affilname': 'Guangdong Environmental Monitoring Center', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187213989,Real-road NOx and CO2 emissions of city and highway China-6 heavy-duty diesel vehicles,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Ge,Zihao,"[{'affilname': 'Weichai Holding Group Co., Ltd.', 'affiliation-city': 'Weifang', 'affiliation-country': 'China'}, {'affilname': 'Chinese Research Academy of Environmental Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Beijing Institute of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187202531,"Carbonyl-amine condensation coupled ozonolysis of dipropylamine and styrene: Decay kinetics, reaction mechanism, secondary organic aerosol formation and cytotoxicity",Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Li,Wanying,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187198091,Insights into the seasonal characteristics of single particle aerosols in Chengdu based on SPAMS,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Zhang,Junke,"[{'affilname': 'East China Normal University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Southwest Jiaotong University', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}, {'affilname': 'Fudan University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Sichuan Ecological Environment Monitoring Station', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186961852,2D copper-iron bimetallic metal-organic frameworks for reduction of nitrate with boosted efficiency and ammonia selectivity,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Ma,Qian,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85186955883,"Smoke and NOx emission characteristics of in-use construction machinery base on substantial field measurement: A case study in Beijing, China",Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Yi,Huawei,"[{'affilname': 'National Engineering Research Center of Urban Environmental Pollution Control', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Beijing Vehicle Emission Management Center', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186955093,Inhibition of jarosite heterogeneous crystallization on anglesite via in-situ formation of competitive substrate,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Wu,Jiahui,"[{'affilname': 'Central South University', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}, {'affilname': 'State Key Laboratory of Advanced Metallurgy for Non-ferrous Metals', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}, {'affilname': 'Chinese National Engineering Research Center for Control &amp; Treatment of Heavy Metal Pollution', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186948894,A water probe for direct pH measurement of individual particles via micro-Raman spectroscopy,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Cui,Xiaoyu,"[{'affilname': 'Guangzhou Institute of Geochemistry', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}, {'affilname': 'Tianjin University', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}, {'affilname': 'Peking University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186770105,Release characteristics of arsenic from sediments and its source or sink competition with phosphorus: A case of a great lake with grass-algae alternation,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Wang,Shuhang,"[{'affilname': 'Chinese Research Academy of Environmental Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Tongji University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Donghua University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186769984,Research status and prospect of purification technology of sulfur-containing odor gas,Journal,Review,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Long,Yuhan,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85186769664,Support electron inductive effect of Pd-Mn/Ni foam catalyst for robust electrocatalytic hydrodechlorination,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Li,Junxi,"[{'affilname': 'Qingdao Institute of Bioenergy and Bioprocess Technology', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}, {'affilname': 'China University of Petroleum (East China)', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186760374,Absorption mechanism of SO3 on various alkaline absorbents in the presence of SO2,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Guo,Junxiang,"[{'affilname': 'Shougang Group', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Institute of Process Engineering Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Wisdri City Environment Protection Engineering Limited Company', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'affilname': 'Beijing Key Laboratory of Green Recyclable Process for Iron &amp; Steel Production Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186755651,Protonated carbon nitride for rapid photocatalytic sterilization via synergistic oxidative damage and physical destruction,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Zhu,Xiaobiao,"[{'affilname': 'Beijing University of Chemical Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Research Center for Eco-Environmental Sciences Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Shandong University of Science and Technology', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186749640,Preparation of pullulan-shellac edible films with improved water-resistance and UV barrier properties for Chinese cherries preservation,Journal,Article,0,Journal of Future Foods,Beijing Academy of Food Sciences,5,2025-03-01,Tang,Baoshan,"[{'affilname': 'Xinyang Agriculture and Forestry University', 'affiliation-city': 'Xinyang', 'affiliation-country': 'China'}, {'affilname': ""Ministry of Agriculture of the People's Republic of China"", 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Chinese Academy of Forestry', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186697684,A brief review of preparation and applications of monolithic aerogels in atmospheric environmental purification,Journal,Review,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Nie,Linfeng,"[{'affilname': 'Institute of Process Engineering Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186672750,Theoretical calculation on degradation mechanism of novel copolyesters under CALB enzyme,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Ren,Yuanyang,"[{'affilname': 'Tongji University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Shanghai Jiao Tong University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'State Environmental Protection Key Laboratory of Environmental Health Impact Assessment of Emerging Contaminants', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186665982,Ce-doped TiO2 supported RuO2 as efficient catalysts for the oxidation of HCl to Cl2,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Liu,Jiahui,"[{'affilname': 'Zhejiang Normal University', 'affiliation-city': 'Jinhua', 'affiliation-country': 'China'}, {'affilname': 'Ltd.', 'affiliation-city': 'Quzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186662623,Insight into the bimetallic structure sensibility of catalytic nitrate reduction over Pd-Cu nanocrystals,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Zhang,Zhiqiang,"[{'affilname': ""Xi'an University of Architecture and Technology"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'affilname': 'Chongqing University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}, {'affilname': 'Harbin Institute of Technology', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}, {'affilname': ""Ministry of Education of the People's Republic of China"", 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Construction engineering quality and safety supervision center station', 'affiliation-city': 'Ankang', 'affiliation-country': 'China'}]"
SCOPUS_ID:85186649208,Charged functional groups modified porous spherical hollow carbon material as CDI electrode for salty water desalination,Journal,Article,0,Journal of Environmental Sciences (China),Chinese Academy of Sciences,149,2025-03-01,Ni,Yushan,"['affilname', 'affiliation-city', 'affiliation-country']"
